token_pair,seven_day_volume,thirty_day_volume,all_time_volume,break_1,fee_rate,all_time_fees,tokenA_fees,tokenB_fees,break_2,lps,tvl,tokenA_balance,tokenB_balance,tokenA_price,tokenB_price
<nil>,2.3868662427510732e+08,2.462727722636201e+09,8.323104868464138e+11,|,<nil>,8.744189918685807e+06,5.7406398742286766e+13,6.484532792500659e+13,|,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>
"SWARM-USDC<a href=""https://solscan.io/address/2wDUZ25wYHngAp4gZbYiLnjXrRNwn5fDERMMnn8bds6a"" target=""blank""> (2wDU...) </a>",0,0,1.453240749729843e+09,|,1e-06,1453.2407497298425,0.045438682413999995,1452.7533542876852,|,<nil>,0.000339714404,0.000356000000000000,0.000324000000000000,0.043945,1.000216
<nil>,645079.4147289566,1.5760745105937697e+07,1.3713518449017851e+09,|,<nil>,4.1140555347052827e+06,3.80765775208655e+06,3.8080950201059063e+06,|,5052,<nil>,<nil>,<nil>,<nil>,<nil>
"USDC-EPSTO<a href=""https://solscan.io/address/FQRC4L1ugWtC468HhsxJ9C9RmTzmJdw8bPqS8p613JNV"" target=""blank""> (FQRC...) </a>",170.884551571677,692.5974610553329,1.3567504089173014e+09,|,1e-06,1356.7504089173012,1356.2105444891852,129.70960982641083,|,<nil>,97.908857746224,97.887714000000000000,211319.763136008000000000,1.000216,<nil>
"CHAD-USDC<a href=""https://solscan.io/address/2F1qo25sP2Uv9aPVAQqd4aw84XVEHD62jvqocpPjDykF"" target=""blank""> (2F1q...) </a>",0,1.2541506918458695e+09,1.2541506918458695e+09,|,1e-06,1254.1506918458686,256.8001846045656,1253.3890079839134,|,<nil>,18.805095023344002,3.852083000000000000,18.801034000000000000,<nil>,1.000216
"SOL-STSOL<a href=""https://solscan.io/address/2AEWSvUds1wsufnsDPCXjFsJCMJH5SNNm7fSF4kxys9a"" target=""blank""> (2AEW...) </a>",944499.1708462305,4.999319845094259e+06,1.250891931149826e+09,|,0.0001,125089.19311497717,3862.432425906197,3592.537092122494,|,2073,45254.25450927172,210.775821334000000000,15.063327497000000000,197.63,238.9
"SOL-$WIF<a href=""https://solscan.io/address/4E6q7eJE6vBNdquqzYYi5gvzd5MNpwiQKhjbRTRQGuQd"" target=""blank""> (4E6q...) </a>",97656.88434320249,184705.83428394943,1.1677957790406237e+09,|,0.0005,583897.889520339,3529.8039294605883,196898.97157268523,|,1700,13344.05809821787,13.993239632000000000,14185.414342000000000000,197.63,0.745736
"COST-USDC<a href=""https://solscan.io/address/3VbtyadesYHYHBH9kwREkUYRALhV34hERgZVx4emeqSH"" target=""blank""> (3Vbt...) </a>",1.9273309978739999,19.841738584804997,1.1451050587535894e+09,|,1e-06,1145.1050587535885,13.40373041720191,1144.6311103391483,|,<nil>,3.042889122112,2882.492033594000000000,3.042232000000000000,<nil>,1.000216
"BONK-USDC<a href=""https://solscan.io/address/8QaXeHBrShJTdtN1rWCccBxpSVvKksQ2PCu5nufb2zbk"" target=""blank""> (8QaX...) </a>",7.216013022890136e+06,5.4774135583662294e+07,1.1340980346458428e+09,|,0.003,3.402294103937712e+06,5.934761694575339e+11,3.4000423642812194e+06,|,3593,1.2835770133739938e+06,50161666477.881950000000000000,426723.577639000000000000,1.708e-05,1.000216
"WETH-USDC<a href=""https://solscan.io/address/AU971DrPyhhrpRnmEBp5pDTWL2ny7nofb5vYBjDJkR2E"" target=""blank""> (AU97...) </a>",5.748352688164204e+07,3.4061985333840626e+08,1.1104563530896618e+09,|,0.0005,555228.1765448103,190.36166340573664,554963.6839363296,|,972,1.0574339354232922e+06,365.474606210000000000,101703.181789000000000000,2614.98,1.000216
"SOL-USDT<a href=""https://solscan.io/address/B6LL9aCWVuo1tTcJoYvCTDqYrq1vjMfci8uHxsm4UxTR"" target=""blank""> (B6LL...) </a>",1.1428046625358986e+07,1.4042799272231522e+08,1.0857742966565688e+09,|,0.0005,542887.1483282592,5299.809523131046,542116.0254106218,|,2065,215671.7375601134,933.391079493000000000,31163.245343000000000000,197.63,1.001361
"SNOOP-USDC<a href=""https://solscan.io/address/GyrhweC4egCGA7ovbTJmshhpQxSAnbkVbzf8kTrjJcHp"" target=""blank""> (Gyrh...) </a>",0,1.0702034486877059e+09,1.0702034486877059e+09,|,1e-06,1070.2034486877062,6140.285060308092,1070.107030060458,|,<nil>,0.000198042768,0.000213000000000000,0.000198000000000000,<nil>,1.000216
"BUTTH-USDC<a href=""https://solscan.io/address/25MnZCxYmi1rYMB2mGfeu9zg5ssHySDotHYyw6FSFL3H"" target=""blank""> (25Mn...) </a>",1276.411354332713,7.140434631500404e+08,1.0339600589677328e+09,|,1e-06,1033.9600589677316,2.044415221106005,1033.5142087892268,|,<nil>,266.899371814544,3864.891233000000000000,266.841734000000000000,<nil>,1.000216
<nil>,1.3237542958788484e+08,3.810411251484103e+08,9.321460717532538e+08,|,<nil>,1.4914337148052196e+06,3312.600915743792,3366.1056515053083,|,3554,<nil>,<nil>,<nil>,<nil>,<nil>
"JLP-USDC<a href=""https://solscan.io/address/CHkBz1nNFSy3b5DjDf3AbJBZLPKUiwSVaoQ8qv6epXr5"" target=""blank""> (CHkB...) </a>",0.4818121223800001,38.38125248783001,9.18104553251178e+08,|,0.0004,367241.82130049757,152561.8861907539,366931.0065066106,|,751,77.216679913576,2.614350000000000000,65.673211000000000000,4.41,1.000216
"SOL-WEN<a href=""https://solscan.io/address/7BZzoP3QB2zK3R7WqRzjS5fpeeErgdy3HGzxXrN97aEY"" target=""blank""> (7BZz...) </a>",3.80948547399109e+06,2.509848085038061e+07,9.07195919780064e+08,|,0.0016,1.4515134716482589e+06,9660.060549021147,9.439944012545544e+09,|,3902,26775.040179455173,135.480646559000000000,1979965108.797250000000000000,197.63,<nil>
"STOIC-USDC<a href=""https://solscan.io/address/5Ao69vwZtTjcEe527WZ115oo4ygZk1Dg1wVbxpzkzfy8"" target=""blank""> (5Ao6...) </a>",0,0,8.634307248219707e+08,|,1e-06,863.4307248219704,0.28022766187799997,863.4556223724655,|,<nil>,0.00016903650399999998,0.000192000000000000,0.000169000000000000,<nil>,1.000216
"BLOB-USDC<a href=""https://solscan.io/address/BgfmCb3B5TCtiwgRPDhp1aJ7KTX6oRdE2vzK8ZwRQ2HV"" target=""blank""> (Bgfm...) </a>",401.2919646938119,1305.3742839626075,8.43087034130174e+08,|,1e-06,843.0870341301741,196.2395346676818,842.9288703250538,|,<nil>,289.612750844928,1079009.375004000000000000,289.550208000000000000,<nil>,1.000216
"JTO-JITOS<a href=""https://solscan.io/address/G2FiE1yn9N9ZJx5e1E2LxxMnHvb1H3hCuHLPfKJ98smA"" target=""blank""> (G2Fi...) </a>",1.9688241719237316e+07,6.746733102529643e+07,8.136699270516896e+08,|,0.003,2.4410097811549874e+06,846358.4417243518,13840.252486498493,|,381,7.0696847137587555e+06,2163673.406270647000000000,5463.079106651000000000,2.68,232.66
"SOL-SCNSO<a href=""https://solscan.io/address/DxD41srN8Xk9QfYjdNXF9tTnP6qQxeF2bZF8s1eN62Pe"" target=""blank""> (DxD4...) </a>",1.3634104613895942e+07,7.563405427147369e+07,8.093852215828084e+08,|,0.0001,80938.52215828335,499.46879708707417,407.5544079292972,|,538,381377.69746564864,189.831047433000000000,1357.097590818000000000,197.63,253.38
"SOL-$WIF<a href=""https://solscan.io/address/6qgyDW4fHvpTAmfNZvPAuETEbVwRKFVAuuHfNzvEmPkY"" target=""blank""> (6qgy...) </a>",507653.6998143578,930972.634395921,7.887621125576534e+08,|,0.01,7.887621125576435e+06,76593.55236001748,3.529792433319098e+07,|,3211,243764.50661429676,617.408462569000000000,163256.262480000000000000,197.63,0.745736
"PREDO-USDC<a href=""https://solscan.io/address/7g3uaag9BgSTHfdGn6sinANT7UaBUbadEPyXQHF1mhw3"" target=""blank""> (7g3u...) </a>",66.23973266555201,7.743667088416234e+08,7.743667088416234e+08,|,1e-06,774.3667088416247,4.988760576330998,774.2507993906426,|,<nil>,87.54014958891999,51140.089882000000000000,87.521245000000000000,<nil>,1.000216
"KEKT-USDC<a href=""https://solscan.io/address/C1AizadnSCe65vi47kVaEHT7TZk12crUyMAkqgdTMG2f"" target=""blank""> (C1Ai...) </a>",0,0,7.634944128245423e+08,|,1e-06,763.4944128245421,80.19236906993005,763.1714550185532,|,<nil>,0.000181039096,0.000197000000000000,0.000181000000000000,<nil>,1.000216
"W-USDC<a href=""https://solscan.io/address/CKvyLBieJFVUFmonuMtUZfGWX72MvAmBYkFiWwPMKasw"" target=""blank""> (CKvy...) </a>",0,7.615592609612101e+08,7.615592609612101e+08,|,1e-06,761.5592609612102,575.9144857799131,761.1267682613368,|,<nil>,11.41945606984,8.639373000000000000,11.416990000000000000,<nil>,1.000216
"SOL-$WIF<a href=""https://solscan.io/address/CZrvf5cCAf7BoTqLkMEsT2czJobx4zfppHez2gaJwHaF"" target=""blank""> (CZrv...) </a>",362283.5223592719,790453.3797494017,7.425364920666851e+08,|,0.0016,1.1880583873066006e+06,8096.562691447101,515071.479264518,|,1753,100208.21070376525,143.839145202000000000,96255.619197000000000000,197.63,0.745736
"INTEN-USDC<a href=""https://solscan.io/address/QEwCXGVqzzC3BWkzdEYeujb6wy5LD6qcMbp8rThSC5w"" target=""blank""> (QEwC...) </a>",0,4.596569488102531e+08,7.345790315850097e+08,|,1e-06,734.5790315850097,371.8137863155468,734.9767747315345,|,<nil>,0.00014103045600000002,0.000155000000000000,0.000141000000000000,<nil>,1.000216
"MSOL-JITOS<a href=""https://solscan.io/address/8dxebMPEZjYJvE5JfC9iicZt9pkATBLW1PFgRHi5wGGv"" target=""blank""> (8dxe...) </a>",3.93257481362275e+06,3.8281754735431604e+07,7.073057870544764e+08,|,0.0001,70730.57870544819,639.4001149909659,685.6745841860311,|,379,827994.5638323601,581.674635090000000000,2933.966398540000000000,249.93,232.66
"SOL-JLP<a href=""https://solscan.io/address/4Z1A4Wy4Qj1GDC98YXYCuEkibVsHXoB1pMsn2crqEgDF"" target=""blank""> (4Z1A...) </a>",1.0105035439645598e+07,4.051636962246056e+07,7.037374210875833e+08,|,0.0016,1.125979873740089e+06,7221.864040766734,373010.6971461273,|,2047,1.2113503011024864e+06,4230.250128626000000000,85107.929293000000000000,197.63,4.41
"SOL-RENDE<a href=""https://solscan.io/address/AmXR6YeshKfnx23gQpJkktUXoGb7cAXi5hWk3w2pw1a3"" target=""blank""> (AmXR...) </a>",8.251598359291367e+06,6.1198102300888926e+07,6.902456942878408e+08,|,0.003,2.0707370828635106e+06,12869.309443451833,280645.7118581147,|,5408,1.331474085867602e+06,616.280759303000000000,273065.128534210000000000,197.63,4.43
"LEGZ-USDC<a href=""https://solscan.io/address/5NeesqTGyySawoiR9Yv4asrXpDh42yHYEyVKt7VMWy1D"" target=""blank""> (5Nee...) </a>",16.674208614652002,5.363433740312735e+08,6.624253855326018e+08,|,1e-06,662.4253855326016,84.2114431045465,662.2863097857794,|,<nil>,171.81186134772798,817804.155656449000000000,171.774758000000000000,<nil>,1.000216
"MSOL-USDC<a href=""https://solscan.io/address/AiMZS5U3JMvpdvsr1KeaMiS354Z1DeSg5XjA4yYRxtFf"" target=""blank""> (AiMZ...) </a>",743934.2758153443,1.8142043591836166e+07,6.123433902182648e+08,|,0.003,1.4989052209779415e+06,34870.574006810246,1.498118198651666e+06,|,2258,144234.2049541528,315.638940945000000000,65332.452634000000000000,249.93,1.000216
"USDC-ANARC<a href=""https://solscan.io/address/ALsEXho64NoLhfXZrKBmBw814xtUsbW3A3cugYwubdAc"" target=""blank""> (ALsE...) </a>",0,0,6.094111464365969e+08,|,1e-06,609.411146436597,609.4944196797871,1.3521383649410001,|,<nil>,0.000294063504,0.000294000000000000,0.000293000000000000,1.000216,<nil>
<nil>,5.384945593438054e+07,2.4043040968975207e+08,6.068474464602346e+08,|,<nil>,60684.744646024694,60665.14217743271,60671.00981395425,|,365,<nil>,<nil>,<nil>,<nil>,<nil>
"STSOL-USDC<a href=""https://solscan.io/address/AXtdSZ2mpagmtM5aipN5kV9CyGBA8dxhSBnqMRp7UpdN"" target=""blank""> (AXtd...) </a>",132932.65733724707,328511.14334955084,5.730954043301779e+08,|,0.003,1.332604859527927e+06,38849.826826337514,1.3314819090989784e+06,|,1981,108019.0395899839,151.271249246000000000,71864.815345000000000000,238.9,1.000216
"F29-USDC<a href=""https://solscan.io/address/ABoBNZCsinUrxobQqZ19vQa5HxTTg5yKUuc2voxswvpR"" target=""blank""> (ABoB...) </a>",0,5.715145483086985e+08,5.715145483086985e+08,|,1e-06,571.5145483086985,164.70080489489803,571.2658592070941,|,<nil>,0.000108023328,0.000114000000000000,0.000108000000000000,<nil>,1.000216
"WBTC-USDC<a href=""https://solscan.io/address/55BrDTCLWayM16GwrMEQU57o4PTm6ceF9wavSdNZcEiy"" target=""blank""> (55Br...) </a>",8.73101185517423e+06,3.619446051707623e+07,5.714379287061487e+08,|,0.0005,285718.9643530764,4.109148310421103,285579.838341946,|,616,671479.9355997439,4.808447140000000000,212637.224208000000000000,95414.75,1.000216
<nil>,2.424534484005773e+08,5.635067093011657e+08,5.636291840000532e+08,|,<nil>,901806.6944000685,1.3202376707448107e+06,1.3283094074224657e+06,|,1550,<nil>,<nil>,<nil>,<nil>,<nil>
"USDC-USDC<a href=""https://solscan.io/address/8hcwA1hr1bLGLHXBCadXWDgxsc1BTe4hAKPcQgTVNXL4"" target=""blank""> (8hcw...) </a>",1.0857802271335563e+07,4.196116200851257e+07,5.500435883216635e+08,|,0.0001,55004.35883216515,54977.854896975536,54965.949734198206,|,159,2.0196696572078979e+06,1040025.870413000000000000,979316.811492000000000000,1.000111,1.000216
"USDC-BYBIT<a href=""https://solscan.io/address/FQCAEqotRNwhP5fNU28vTUvjWy8PecGffD6KmXsoRncx"" target=""blank""> (FQCA...) </a>",0,0,5.488705821007764e+08,|,1e-06,548.870582100777,548.7702999322678,146.06479963822594,|,<nil>,0.000184039744,0.000184000000000000,0.000195000000000000,1.000216,<nil>
"SONN3-USDC<a href=""https://solscan.io/address/FkywZVxespojLYRt1LKuSMwtu6pDZx3Mz3RYWHCoSfm8"" target=""blank""> (Fkyw...) </a>",0,238.98361188607598,5.383901949286321e+08,|,1e-06,538.3901949286318,274.78983733369813,538.5561302970248,|,<nil>,0.000111023976,0.099838000000000000,0.000111000000000000,<nil>,1.000216
"SOL-HNT<a href=""https://solscan.io/address/5qrvgpvr55Eo7c5bBcwopdiQ6TpvceiRm42yjHTbtDvc"" target=""blank""> (5qrv...) </a>",5.211796719622912e+06,1.8757337119603314e+07,5.3105378524311227e+08,|,0.003,1.5931613557292162e+06,17217.395908991475,292134.3661751642,|,2452,448810.9593059503,366.391741891000000000,117625.299798760000000000,197.63,3.2
"SOL-PYTH<a href=""https://solscan.io/address/8erNF5u3CHrqZJXtkfY8CjSxFYF1yqHmN8uDbAhk6tWM"" target=""blank""> (8erN...) </a>",3.081022391491572e+06,1.4433500324952537e+07,5.292610221087234e+08,|,0.0005,264630.5110543669,1536.8458654900423,554887.7801698302,|,1520,174271.9045517048,116.183588099000000000,760744.411888000000000000,197.63,0.198898
"SOLGU-USDC<a href=""https://solscan.io/address/3oqd5WD9Q1e9mLfZGnKvExu4DHB9ZuCmd3xiUKrfhXNU"" target=""blank""> (3oqd...) </a>",0,5.2238280897074324e+08,5.2238280897074324e+08,|,1e-06,522.3828089707429,84.20371269477795,522.1881427342439,|,<nil>,7.8345629001359995,1.261732000000000000,7.832871000000000000,<nil>,1.000216
"BSO13-MSOL<a href=""https://solscan.io/address/CwZbEdMZdxjnPLcRGRz8PwuvA4tK4iBmS9YZrMvnrNJr"" target=""blank""> (CwZb...) </a>",3.4371947861402095e+06,1.8048923674040824e+07,5.190129145947853e+08,|,0.0001,51901.29145947532,378.78460176879486,360.03932839788575,|,493,1.1206450775488177e+06,3732.321834410000000000,983.878722915000000000,234.37,249.93
"SOL-ORCA<a href=""https://solscan.io/address/Hxw77h9fEx598afiiZunwHaX3vYu9UskDk9EpPNZp1mG"" target=""blank""> (Hxw7...) </a>",2.8387886441038754e+06,3.393747938033386e+07,5.037119641675726e+08,|,0.0016,805939.1426680891,4495.967368973689,213587.7712610716,|,2944,421959.3227855414,457.220575645000000000,157155.839062000000000000,197.63,2.11
<nil>,6.409360405479674e+06,4.79880988857241e+08,4.79880988857241e+08,|,<nil>,767809.5821716,10116.446064251611,10151.196405187491,|,1987,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-$WIF<a href=""https://solscan.io/address/A6cVoMU1Z7oRi9R774QarVxHUmHPQkxQfYVFGNQuAx2b"" target=""blank""> (A6cV...) </a>",398639.7492136114,958232.3549403461,4.7748941138091576e+08,|,0.003,1.4324682341427405e+06,9079.016193845315,540222.7488321738,|,1510,20406.788087753175,21.419189472000000000,21688.256531000000000000,197.63,0.745736
"SOL-POPCA<a href=""https://solscan.io/address/53nb67RHfUyfFD8BYUQrnx1A5Ro69aw14bYEaKQzzCed"" target=""blank""> (53nb...) </a>",38917.193844360816,356497.815763347,4.735394227951134e+08,|,0.01,4.735394227950912e+06,32020.628092853232,4.542978738161006e+07,|,2747,30616.43813063737,57.382742372000000000,90704.506339184000000000,197.63,0.212513
"KOLIN-USDC<a href=""https://solscan.io/address/AvVeFoEokqbosw9UWkYEnwpWhTQd96GeWwV48WjFCEMw"" target=""blank""> (AvVe...) </a>",206.21813713141694,1575.7718872555904,4.5911914446317583e+08,|,1e-06,459.1191444631756,0.44157508343699975,458.9250172904545,|,<nil>,38.4686574356,3723.452208000000000000,38.460350000000000000,<nil>,1.000216
"COVFE-USDC<a href=""https://solscan.io/address/AUsXHtRAKVZVeb2uNQde4sfJqFBmyT58hgpGFXFX74nU"" target=""blank""> (AUsX...) </a>",1.957171181734,4.4424343487221164e+08,4.4424343487221164e+08,|,1e-06,444.24343487221165,229.705540440563,444.1858330140738,|,<nil>,7.909450072272,785841.162322000000000000,7.907742000000000000,<nil>,1.000216
"IF-USDC<a href=""https://solscan.io/address/GRnGx7F3A8wkDEpsp1D6ks96BGAK1TAwQ8yQRL8nm9od"" target=""blank""> (GRnG...) </a>",0,4.403991385403086e+08,4.403991385403086e+08,|,1e-06,440.3991385403085,81.08737760816203,439.99707679893396,|,<nil>,6.601456606696001,1.216848000000000000,6.600031000000000000,<nil>,1.000216
"$WIF-USDC<a href=""https://solscan.io/address/CN8M75cH57DuZNzW5wSUpTXtMrSfXBFScJoQxVCgAXes"" target=""blank""> (CN8M...) </a>",697816.2191889856,4.0163420368380616e+06,4.23029351174261e+08,|,0.003,1.2690880535227223e+06,632871.1281246021,1.2683221343549348e+06,|,1100,79848.75873859652,88155.451422000000000000,14105.018333000000000000,0.745736,1.000216
"USDC-JITOS<a href=""https://solscan.io/address/5hWJUNTtEtKmKgDXpthJXXRRmJrz5vJ7uJzrUNVdrwLg"" target=""blank""> (5hWJ...) </a>",4.2985502599276066e+07,2.6544536165305337e+08,4.1292088847599673e+08,|,0.0005,206460.444237991,206345.55838933733,792.0449268680474,|,75,1.4304345359033917e+06,295166.648595000000000000,4879.240657235000000000,1.000216,232.66
<nil>,6183.194565335106,41128.221565602624,4.07557917462907e+08,|,<nil>,1.2226737523887164e+06,4.539015772637038e+06,4.568471435229373e+06,|,1388,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,4.733749687901765e+07,1.942800747170231e+08,4.008743765938473e+08,|,<nil>,159223.42195355392,1.886481245934674e+07,2.0413352671551704e+07,|,377,<nil>,<nil>,<nil>,<nil>,<nil>
"JLP-USDC<a href=""https://solscan.io/address/BCuk3J7Djjn6WYzSBWrHyGM2cgpUeBBHQtxskgiqyv7p"" target=""blank""> (BCuk...) </a>",0,0,3.994988703962441e+08,|,0.0001,39949.887039621084,16827.79801152798,39917.937933420115,|,167,4.480794386488,0.807563000000000000,0.919243000000000000,4.41,1.000216
"SOL-NOSXB<a href=""https://solscan.io/address/3fCMZfWg48aUNYtdPm9KG4kmwseenr446fLAnafd2Uvj"" target=""blank""> (3fCM...) </a>",2.985564544625149e+06,2.0595719250299674e+07,3.986907556666345e+08,|,0.003,1.1960722669999306e+06,7776.45052786509,401175.21774774865,|,1867,371718.8826255936,235.933194412000000000,204460.003405000000000000,197.63,1.59
"WEN-USDC<a href=""https://solscan.io/address/5y2jFFA3A8GNjRnVMg8LfTHbBg7y2vivopiK8LmGRP2B"" target=""blank""> (5y2j...) </a>",37496.439786936375,248845.00681506764,3.9185862940231395e+08,|,0.0016,626973.8070437415,4.220630259203694e+09,626542.1189297765,|,2583,2762.562351605672,432127096.099300000000000000,2761.965767000000000000,<nil>,1.000216
<nil>,3.5268452338538475e+07,1.8611268411759198e+08,3.915441390033577e+08,|,<nil>,1.1746324170100724e+06,1.2394869737735214e+06,1.2425942544057989e+06,|,889,<nil>,<nil>,<nil>,<nil>,<nil>
"CHADG-USDC<a href=""https://solscan.io/address/4TFXsUxGQzsmwg154efb4EQJSWL96B3f9Ko2Nv6T8X51"" target=""blank""> (4TFX...) </a>",5.1250367842580005,3.68484666659065e+08,3.68484666659065e+08,|,1e-06,368.484666659065,1358.0337582077093,368.105482824341,|,<nil>,18.555961222064,3840222.222299460000000000,18.551954000000000000,<nil>,1.000216
"DFTZ-USDC<a href=""https://solscan.io/address/BmVvuN3i9nAULs5S8yPygwYqSLtPw3URPTtwCg4r6Tfj"" target=""blank""> (BmVv...) </a>",26.363894091639004,2.3758864366051242e+08,3.683189871904512e+08,|,1e-06,368.31898719045097,1001.4757520252701,368.198567515511,|,<nil>,90.19739442985599,10544874.393406900000000000,90.177916000000000000,<nil>,1.000216
"USDC-SATIV<a href=""https://solscan.io/address/GVPT4aoeLXGq9SxkGjn2fpixHmrawJtGuPx4TNik7soD"" target=""blank""> (GVPT...) </a>",3.014050526252,3.609967885054224e+08,3.609967885054224e+08,|,1e-06,360.99678850542256,360.77297828383996,130.99933240486405,|,<nil>,44.297748247312,44.288182000000000000,1761587.228822000000000000,1.000216,<nil>
"JUPYI-USDC<a href=""https://solscan.io/address/GaRZqVJCpRMsM12ZTaP13zpaY6npHw2SeruZRWY2GGfn"" target=""blank""> (GaRZ...) </a>",2420.3270427496213,11670.780337613574,3.603118775229296e+08,|,0.0005,180155.93876147465,284052.5640820066,180032.08854942885,|,1218,1649.65220885198,747.093637000000000000,989.482857000000000000,0.883364,1.000216
<nil>,2.4592170839587003e+07,1.3006184753235857e+08,3.530054136256739e+08,|,<nil>,1.0590162408770216e+06,1.6840089438050453e+07,1.7015548990416203e+07,|,2020,<nil>,<nil>,<nil>,<nil>,<nil>
"PUPS-SOL<a href=""https://solscan.io/address/7mCZ6guS9V3qaHhBYyXqKgaR6MPxKsPBPW6qse3SWsuX"" target=""blank""> (7mCZ...) </a>",16.027315113060002,442.9729253089499,3.396175762202833e+08,|,0.01,3.3961757622028324e+06,142188.1448446956,22321.288980476867,|,1541,427.46945050085236,1382.352464346000000000,1.912416235000000000,0.035822,197.63
"HNT-MOBIL<a href=""https://solscan.io/address/45zpzzpZquaVv4BAdXfzNbuba7DAXV32d1sTrUh5wcnW"" target=""blank""> (45zp...) </a>",2.766609619273625e+06,1.0762200254844991e+07,3.367244720805413e+08,|,0.003,1.0101734162416107e+06,160548.89060092956,6.362696532558898e+08,|,779,323312.5481944189,63897.612382910000000000,183678807.680227000000000000,3.2,0.000647
<nil>,210963.94806580935,4.376670348754309e+06,3.3534340556638366e+08,|,<nil>,1.0060302166991353e+06,1.3284016185934525e+06,1.3445405969641928e+06,|,2974,<nil>,<nil>,<nil>,<nil>,<nil>
"FOMO3-USDC<a href=""https://solscan.io/address/2B3EbKi17LPKnhjkw68i56XKxRUWcLzxy6QiK2Hba72N"" target=""blank""> (2B3E...) </a>",0,0,3.146048108790527e+08,|,0,0,0,0,|,1,5.501188e-05,0.000001000000000000,0.000055000000000000,<nil>,1.000216
"SOL-HNT<a href=""https://solscan.io/address/CSP4RmB6kBHkKGkyTnzt9zYYXDA8SbZ5Do5WfZcjqjE4"" target=""blank""> (CSP4...) </a>",2629.3875562076005,2.538648189117848e+06,3.076577364738642e+08,|,0.0005,153828.86823693555,1009.90562210519,25629.49328968947,|,1010,21189.572716430794,5.760991133000000000,6265.946262130000000000,197.63,3.2
"BSO13-JITOS<a href=""https://solscan.io/address/5snaYowgJDfuM1LPbTNUYHbgkKHtVVnzHiiLDWUV2hh8"" target=""blank""> (5sna...) </a>",1.6045396045689918e+06,1.0001918876084344e+07,3.037645650280517e+08,|,0.0001,30376.4565028044,309.49711231960833,315.36244001691796,|,581,472350.5468156636,985.387758037000000000,1037.587973715000000000,234.37,232.66
<nil>,3.2732120064171012e+07,1.4375988869203433e+08,3.025721033230106e+08,|,<nil>,98046.51506238796,9.413783978869358e+06,9.998991086693304e+06,|,26,<nil>,<nil>,<nil>,<nil>,<nil>
"MSOL-JITOS<a href=""https://solscan.io/address/HZsTF6VHdQy2W6cfEEqqpoTFKocx7Ch5c4TnWucXkAYv"" target=""blank""> (HZsT...) </a>",4.577005477804606e+06,3.709383173493065e+07,2.9629106091733825e+08,|,9e-06,109255.02498887773,393.54542610790446,422.02712269061226,|,63,124986.57576882878,183.669023561000000000,339.904481691000000000,249.93,232.66
